GeneSymbol	Mix1	Mix2	Mix3	Mix4	Mix5
SAMSN1	951.746253086	1537.375493983	1958.667168726	2947.771722324	4122.614305935
SAP130	661.274400469	656.411777692	495.784456118	750.090307649	643.775279304
SAP18	705.998500519	719.245928535	662.237046728	690.07548716	635.498845862
SAP30	181.6367542314	231.8385745416	256.3214188532	157.9231357679	230.545914342
SAP30BP	884.918611868	950.821706051	809.051937543	1059.143310048	1063.759665798
SAP30L	205.1249379546	235.8578313245	221.2379086575	184.2986669184	212.5288619655
SAR1A	713.273891052	818.874261057	886.878765815	837.377750317	973.043888163
SAR1B	671.877048036	886.382291218	571.832034166	555.458490011	521.157470064
SARDH	105.5755735644	94.1786738792	84.8657105135	94.2658096324	91.9511048293
SARM1	180.0353063007	175.5582086594	164.6604622683	151.3360759278	138.1522996365
SARS	2394.93851132	2480.94434355	2236.5674687	1894.40655445	1708.33921605
SARS2	289.472555661	297.0221689054	233.360030573	229.1889568684	191.8522264068
SART1	503.148900025	576.105425058	459.145206836	505.180935147	515.246855936
SART3	591.445063441	626.946168126	689.761832646	450.673447813	473.233688654
SASH1	260.7884588169	270.7470229808	283.5831912731	288.9637433378	419.8419849081
SASH3	2379.48358033	2165.443435704	2977.190931187	1782.489703657	1824.889769762
SAT1	2747.543195586	3193.61098791	3232.77270811	5761.062139727	7160.570151524
SATB1	3772.427216294	4468.80657209	3148.663928932	2254.236937833	1642.172236536
SATB2	56.993908994	55.6558418362	49.4465298949	63.6281957505	62.458293027
SAV1	163.1637669552	176.5705024772	170.1472993966	166.1052678188	235.9570959253
SBF1	242.831413552	260.455520163	329.1617148394	122.6111166592	189.1142650079
SBNO2	115.7123210921	147.1096336494	220.7291457395	184.1002197484	351.4120923656
SC4MOL	424.090241798	474.526116951	918.934907229	492.4233181591	783.786657579
SC5DL	244.315541244	247.190932766	217.516161212	243.214725009	230.641916327
SCAF11	2229.064870418	1980.89444008	1609.900627723	1976.423674846	1397.812481487
SCAF4	567.931839116	484.795759378	328.587918539	607.98812005	379.199425646
SCAF8	1896.354451424	1659.119319063	1480.438564831	1828.02177315	1364.708107825
SCAMP1	306.55340897	293.253920827	308.28489389	280.834456121	273.100461357
SCAMP2	1793.803656996	1810.968905462	1731.058617164	1576.558377832	1637.26539512
SCAMP3	1199.491872909	1172.644159373	1037.302826933	960.629068166	916.198641786
SCAMP4	89.0760901394	100.0219335959	165.0701931236	92.0410925795	224.54753866
SCAMP5	718.014372839	739.783832115	269.763582904	674.342198071	336.906236038
SCAND1	1023.4477537	981.100814184	955.490177188	782.905923823	745.385680094
SCAP	577.484173147	549.538538065	576.070642442	555.383090562	593.598084633
SCAPER	255.979669068	258.145910418	237.362552211	211.750820887	189.822166571
SCARA3	53.276390913	52.68865960138	56.0832441321	51.22339731678	54.22777024186
SCARB1	149.5109026555	110.7229871123	239.6236281141	147.7203995381	528.4332207714
SCARB2	413.253807179	492.332229582	455.751291253	370.792771337	554.7185557482
SCARF1	50.1818981313	64.1139200851	71.7935473254	115.4571467881	153.5974130793
SCCPDH	224.0777081738	238.4644581201	288.7230985517	301.05302631	360.8038696563
SCD	28.9008866633	26.3785532334	70.6012229711	18.4860848733	49.1410215406
SCEL	9.04489468175	8.0196001864	10.15465623883	15.14251311462	16.5123909554
SCFD1	474.444441876	549.998616597	483.58774382	431.618700371	441.40048586
SCG2	82.251481882	91.9485950842	89.0118936274	243.1302410351	217.5002774685
SCG3	3.82119243754	5.22507946585	4.19329270174	5.24926398177	6.57956147048
SCG5	111.5161643199	83.6338728437	125.1255362741	104.8034499564	113.2439024311
SCGB1A1	59.9949053105	62.4610464821	49.5292690289	63.4982304176	57.898479739
SCGB1D1	85.0244532801	84.1531527672	56.5103813998	90.1946141184	65.9676288138
SCGB1D2	8.61725839305	8.84934081464	10.54018282525	9.74944030733	11.28255396356
SCGB2A1	4.54663186503	6.07723219262	6.03135178815	6.48141537772	8.30761502231
SCGB2A2	40.52588075179	33.97077895032	16.03043034032	40.09267766538	21.2059394657
SCGN	55.3468221422	52.3477487465	45.2826900751	65.1015191569	52.2626195439
SCHIP1	128.1557427094	112.7650571312	79.2083165704	136.3159282833	95.9898801251
SCIN	257.4971519201	216.3959668692	138.8301532586	230.2065020582	130.540103881
SCLY	791.372548802	771.871031383	506.589937095	709.74718461	457.262899306
SCMH1	629.818231046	582.680000017	365.519225592	604.433567226	399.012431621
SCML1	214.8787474489	309.3033288706	173.4556975177	334.2944213553	415.9563710696
SCML2	155.8308321512	146.671173271	76.3756307818	173.5764522542	108.1669834138
SCN10A	538.570862461	500.368739351	287.4402884	543.861692789	331.137062586
SCN11A	59.312624668	59.1741893002	40.8859718158	64.1227235539	51.0027060896
SCN1A	50.05828653612	38.22641076972	19.09871972263	45.93579313323	18.38633692243
SCN1B	175.5437915566	203.4441272312	169.3882397754	232.2169461742	251.88208024
SCN2A	44.6888788309	46.6019125464	29.4861455052	44.4614508001	36.2780346119
SCN2B	14.59158730985	17.96566665454	11.13166888895	16.1223430888	15.18426636813
SCN3A	114.02766901905	112.37795099616	9.9508948524	105.42673442003	8.14918870621
SCN3B	74.3673396478	66.6220280518	33.4739927265	71.2213570113	35.678185518
SCN4A	24.3810357111	25.0414412676	23.1511629361	22.4674439919	22.2157301231
SCN5A	138.6118716208	119.525824236	93.641223353	130.8819845367	95.9112685668
SCN7A	50.36132473745	46.53458052814	26.25730830267	59.09998255014	40.72987285639
SCN9A	13.8572546616	30.33942190727	31.73129076229	28.22545331192	64.68551490728
SCNM1	445.66169735	581.581217507	683.99515352	573.4795508739	849.236666457
SCNN1A	91.0323745755	82.3354593492	44.623547744	84.1780457121	43.0782061001
SCNN1B	188.8272864762	220.5791001804	111.9041204312	167.3071263077	115.8729243448
SCNN1D	76.3014885574	74.1196929475	61.8506531372	66.9966510309	51.9664484727
SCO2	353.8410419812	618.856896816	777.191187124	632.9969775674	1121.386355761
SCP2	1342.896383042	1262.548031765	1637.686159501	1087.038693209	1235.802390939
SCPEP1	971.159525665	1092.754052052	948.07677996100006	1213.878327084	1393.878307687
SCRG1	310.704824281	283.872081291	158.533632247	297.821543925	180.026393031
SCRIB	428.950299562	438.497369568	467.780839049	362.872212665	353.521766137
SCRN1	646.209253524	490.679718266	510.626484436	539.647462454	355.2097670126
SCRN3	112.7031068639	111.7595343518	79.9412937308	121.1804388898	92.8370141868
SCRT1	10.12884676043	11.61055538414	12.79390414245	13.92518191268	15.01097110899
SCT	8.66807461855	11.69323744555	6.5311821596	8.31918860343	8.72253636456
SCTR	29.88197507263	28.74513947938	19.42798035185	29.79990200354	23.0567963474
SCUBE2	26.5596631074	30.598619731	28.5433135172	31.4713672435	32.087461799
SCYL2	759.385916327	640.882737686	429.640675412	758.326591425	527.167567961
SCYL3	378.444278835	383.978895071	329.390284251	335.849473362	311.355152729
SDAD1	806.269213006	693.96223853	704.515471257	615.003535952	565.225085892
SDC1	890.9202020562	1254.3713921509	140.4452831499	610.8150080699	113.1980843927
SDC2	185.068769564	294.762144295	431.5356016252	326.6977648854	1000.4378057128
SDC4	363.28578368	408.842168692	467.338002831	425.123788543	676.710876561
SDCBP	3668.9967784	4998.61534719	7307.85823327	9598.74290768	13754.14976855
SDCCAG3	510.698790908	503.409580841	408.96096678	432.111633903	392.476799901
SDF2	1153.250040729	1179.843839365	1059.778553327	1407.2605181	1361.637813392
SDF2L1	978.091833005	1252.922111126	908.593284248	759.461343494	544.963099013
SDF4	850.265894363	1013.138050772	1295.891922322	697.543341114	1005.523251828
SDHAF1	386.71325774	405.018561782	386.970432162	369.532979738	389.013251581
SDHB	480.553998265	558.323248378	759.354215445	485.471665804	765.530385383
SDHD	2251.70181237	2291.26378826	2338.17233472	2362.47847862	2612.69019602
SDK2	45.251947683	36.4670944795	39.910313377	58.7063399412	56.4399298843
SDPR	71.464226791	94.7808852925	97.9719172425	186.1801512968	185.7801411155
SDR39U1	1328.224969518	1233.95118623	746.315501204	1074.354031906	575.785524432
SDS	167.8511173752	168.2650666162	149.208434489	206.5300844525	224.6438629424
SEC11A	3746.23571061	3745.01556173	4075.1315445	3719.54510121	3736.57636524
SEC13	1816.010504576	2029.5529184	1648.41646423	1584.503496464	1457.36157143
SEC14L1	675.637814955	967.694784675	572.03590293	1541.82597124	1686.812313926
SEC14L2	86.9216779377	87.9571826658	84.3298436488	76.5405122292	80.3204609545
SEC14L3	5.07511889021	5.21874957844	5.00794115152	5.41733054482	5.39547553128
SEC14L4	82.1795641501	89.1470410942	75.1561058892	92.1263574166	92.699166344100007
SEC14L5	351.620661025	315.473398468	195.694323043	373.521330342	259.291722195
SEC16A	1450.88586669	1451.21868175	1565.120128769	1497.828405397	1364.521256185
SEC22A	201.140279855	211.546803887	179.308969965	209.743581511	185.949347233
SEC22B	647.013838324	651.627481638	613.644369248	671.015890847	630.551275475
SEC23A	476.415294373	493.317576535	514.115731766	423.28279313	470.347950818
SEC23B	734.556807913	888.938283984	753.195526861	752.791037359	809.849470535
SEC23IP	432.394851959	463.268343187	523.655687634	405.70436562	469.431391048
SEC24A	638.591199767	871.487381742	430.245916099	612.807767407	509.648316609
SEC24B	1018.941729858	1036.402099755	1059.941366253	1317.862376866	1322.99715113
SEC24C	1021.186866657	1096.968246515	1254.612569145	845.616553268	942.161960075
SEC24D	265.7272259502	365.7094741197	269.4705640291	274.7892067602	310.8691601379
SEC31A	2028.07567035	2058.50441744	1884.64286684	1648.623070505	1499.66250868
SEC31B	199.5427033101	266.4769133546	190.4838273932	134.1930754674	170.0901969447
SEC61A1	1172.2834228082	1555.495551944	1131.574369534	880.4104498303	849.00966323
SEC61A2	133.1474753958	127.8191638138	107.2989239782	181.968318643	185.7382094564
SEC61B	7786.0943312	7551.26295278	6040.90330545	6416.81214716	4538.77170006
SEC61G	3279.294995444	3221.80058807	2187.293268008	2542.062726642	1631.260219202
SEC62	2864.58595884	3022.82555031	1670.71749114	3473.21780423	2734.44211268
SEC63	790.278886839	823.056506407	536.765231693	668.309873205	468.696591766
SECISBP2	408.487252912	431.045096037	330.039522231	435.429795701	383.57896443
SECISBP2L	681.356045984	751.996838311	739.089286263	552.975679214	478.513414833
SECTM1	202.5333145484	338.3783785429	675.8011459653	662.4843312043	1467.0507678753
SEH1L	646.558817169	678.155731871	661.380133913	626.256749879	587.728922852
SEL1L	523.287869444	649.964465714	357.969774913	504.578226807	396.946634971
SEL1L3	3530.481553674	3107.011527317	779.442931516	2597.434650304	451.393864557
SELE	42.1734816926	42.4765317822	26.4266915484	34.8111699083	19.9952597069
SELENBP1	45.4122063529	35.4080075273	42.5209728377	52.6881265351	66.8484777833
SELL	6657.594065226	5699.499390493	4224.123424296	6559.582453947	4261.687963255
SELP	769.773958876	718.035691572	348.575260292	786.126362237	435.253679345
SELPLG	1167.004039437	1274.071026819	1482.670559138	1186.355767516	1487.956052858
SELT	3059.30066882	3155.67572358	2718.67317547	2848.55298824	2733.735185
SEMA3A	137.402154051	138.3882042005	95.258752055	160.6692195539	136.2950654336
SEMA3B	12.58902380347	16.40929834303	16.79149408681	18.61322354765	25.1852020618
SEMA3C	195.943687046	194.629204059	193.7203678613	258.744307079	288.3073435519
SEMA3D	12.08597290636	16.07607051391	8.699775238	16.64457009321	15.66514546295
SEMA3E	13.20984148497	15.74116414703	24.48042495913	10.18805038289	15.16415590262
SEMA3F	55.1105793295	55.9590752005	51.4361773359	57.9221372906	64.2654763503
SEMA3G	201.2914348694	192.9923468132	135.0257619602	189.4582392434	150.1679001095
SEMA4A	791.1811796054	1059.4043407158	775.6777744056	1144.2149022268	1587.879650937
SEMA4C	241.182304202	251.0430085875	405.2954936625	168.6511203369	205.0103909806
SEMA4D	1510.087192895	1446.937665257	1574.16682056	1790.935432463	1800.100196991
SEMA4F	443.166675885	396.153902651	243.099740422	435.730001545	259.292598301
SEMA4G	277.758415769	255.691325286	189.268976732	278.527520732	208.380603982
SEMA5A	136.9695401566	133.1049397208	93.041679997	126.0566274208	101.5241217809
SEMA6A	164.350096102	172.4712916328	142.6950117498	191.347543892	181.115354743
SEMA6B	105.0676522673	115.7051482569	112.4312990583	124.5251839169	143.5430992606
SEMA6C	27.7765427814	37.76644079	29.1072938201	43.490460476	50.6981002965
SEMA6D	313.9963805167	250.851194289	148.7710671571	311.7533362487	177.1839186477
SEMA7A	109.0091185105	112.5583000272	119.9046215626	163.814901558	174.7798613961
SEMG1	42.16539939844	38.12381997549	17.04792597887	89.7997291758	81.04985380823
SEMG2	46.74307613298	41.94839924632	24.53698204292	56.3265632351	39.66202074344
SENP2	806.925730059	794.158891971	384.922376918	849.22364659	510.588765255
SENP3	201.7324484415	235.8185416499	271.5397869699	116.7726411799	198.9994352016
SENP5	129.865689628	151.769390229	159.073796571	166.866872516	190.647437349
SENP6	362.817777007	353.472704305	310.970935983	407.18883313	363.556472662
SENP7	157.8522599263	143.7923589456	116.9621674802	117.1597691615	93.5050954055
SEPHS1	224.2891307374	280.858493083	286.3271916554	202.3685284374	242.831848421
SEPHS2	921.702675386	1028.484295214	1242.830983408	1055.029416119	1322.858078218
SEPP1	125.10614568666	107.05760075205	378.95223218568	226.90436655864	1224.75938090405
SEPT10	92.2431751075	124.853897602	112.1408530747	88.44450336	160.20138845622
SEPT11	304.880231906	286.980853504	376.296762112	352.44212136	390.230839555
SEPT15	3773.87369807	3384.20921737	2518.65609582	3177.41370356	1998.21831651
SEPT2	2562.91914743	2649.95239745	2485.43151485	2195.166130929	2181.02780199
SEPT4	80.449900676	79.8087103095	55.0497288756	79.8418707311	64.1670625508
SEPT5	38.8722433289	55.0474633964	45.0833078217	25.0879064604	32.8477650694
SEPT6	1604.574327696	1320.002732038	1041.748467907	1035.902777873	582.677844269
SEPT7	5057.2884803	4657.98629491	4896.90435885	4653.61721353	4076.32254159
SEPT8	52.3521881872	69.6923445163	60.6408133021	71.927740148	78.4679447511
SEPT9	1359.956234788	1551.179787226	1273.485452896	747.540895021	824.020979873
SEPW1	1923.69817863	1632.234533928	1859.399459398	1187.521313956	1203.123276066
SEPX1	292.1045746461	702.2974958025	1256.7550926125	3196.039925091	4351.839601394
SERBP1	2674.50864675	2741.57949954	3528.5711341	2092.377897429	2324.8732961
SERF2	2269.794300454	2507.77210103	2486.84861493	1857.546811617	2346.12821473
SERGEF	55.2468607371	69.4049021482	49.4287854609	33.0766984748	43.4864037379
SERHL2	8.25145027704	8.4715876379	8.36328411973	9.42559637217	10.28870549617
SERINC1	1774.893042542	2019.92505788	2345.01268624	2469.339480904	3180.89798004
SERINC3	1782.950447485	2150.7130146	2256.013121033	1887.695495169	2224.158257372
SERP1	1672.828978851	1908.38740299	1492.83496451	1758.28183496	1649.419199086
SERPINA1	442.6645732344	907.8138999888	2338.4892205903	1801.5109243928	3491.5362576881
SERPINA10	10.87796331357	12.32278691097	13.17774533077	9.34836434153	11.91466278445
SERPINA2	140.4475889608	120.2750660175	116.8829592483	153.7613008836	140.4609740673
SERPINA3	311.8447001668	299.2750061048	164.7249843018	396.1634934927	297.3253946338
SERPINA4	317.771087876	309.401180031	185.590230179	323.947549966	216.404003671
SERPINA5	31.7734153855	30.0885201183	26.6087138786	33.9457040681	29.8300181825
SERPINA6	71.1578641332	69.7663778392	54.9959804028	118.6465624675	114.860548854
SERPINA7	80.7279606654	73.6105559362	58.4109076709	63.348341646	44.9398033827
SERPINB1	827.676304035	957.759669872	1246.302530025	1729.051653127	2085.903931191
SERPINB10	208.9951957869	216.8963710126	151.3121086929	258.0740091689	214.8190712864
SERPINB13	152.4094108474	130.2920844962	79.889018586	151.189240855	91.6729104098
SERPINB2	79.1705717059	115.57314040279999	133.4601791735	392.7934649129	424.0143912709
SERPINB3	31.61899070537	35.4301324044	41.3646613	47.93825547902	56.9528714936
SERPINB4	133.1819345894	130.4901831218	72.9757500046	141.1210687679	107.66210563496
SERPINB5	19.72631152038	18.57400388312	13.05968939018	18.50230785226	12.63570863106
SERPINB6	908.822609511	923.655622192	1254.693093748	957.738588559	1175.600777107
SERPINB7	40.8771006274	92.587376167	103.5863233971	29.1284837991	181.8867820887
SERPINB8	176.0878747935	241.7428901688	314.7808377066	216.4651327754	402.9367293017
SERPINB9	646.037481777	639.758561966	630.478168587	603.651057165	589.306579501
SERPINC1	10.69470783077	11.61057024127	11.55148538402	11.85884543294	12.62081925223
SERPIND1	17.98841321544	18.60136460576	19.33485138076	30.38453620506	31.49798900696
SERPINE1	31.4415380204	38.6151572235	82.8479761925	82.5219344225	121.8704268959
SERPINE2	560.42685604	566.492434003	379.534941046	506.985870874	302.616859803
SERPINF1	128.5120357144	156.6932870559	200.8584573269	169.3515197753	487.1981579368
SERPINF2	103.673495606	109.8881117885	105.1018599164	120.9289812099	139.6645161866
SERPING1	151.7798341038	326.7108655686	406.7012372167	221.4625577061	806.7320477382
SERPINH1	30.5227654661	35.3128378034	33.7595152782	30.9023940242	34.6749347388
SERPINI1	173.27971697361	151.84922057315	144.93711012811	167.0847311516	106.95296491592
SERPINI2	191.471626881	170.3009272066	103.0833894172	192.9707592317	117.0536792495
SERTAD2	943.757361477	893.82713163	850.203155917	1021.260634938	930.091396352
