gene	sample	expression
ADAM5P	s1	257.4887607661
ADAM5P	s2	258.7641754626
ADAM5P	s3	151.3454558671
ADAM5P	s4	277.4470707222
ADAM5P	s5	190.6950876563
ADAM7	s1	36.57826777496
ADAM7	s2	41.5851286867
ADAM7	s3	31.64348775878
ADAM7	s4	42.59838828926
ADAM7	s5	41.1624400976
ADAM8	s1	244.4599850853
ADAM8	s2	314.2630011445
ADAM8	s3	373.4158068169
ADAM8	s4	532.1157276594
ADAM8	s5	639.1781367966
ADAM9	s1	160.473273833
ADAM9	s2	337.8638201574
ADAM9	s3	591.9278033962
ADAM9	s4	448.7709390526
ADAM9	s5	1124.61697723
ADAMDEC1	s1	351.7709226207
ADAMDEC1	s2	507.6668018148
ADAMDEC1	s3	1011.7535298878
ADAMDEC1	s4	446.630648021
ADAMDEC1	s5	1824.456385207
ADAMTS1	s1	78.96400703404
ADAMTS1	s2	71.9285886225
ADAMTS1	s3	149.56441253438
ADAMTS1	s4	65.5631599829
ADAMTS1	s5	59.82214734896
ADAMTS12	s1	273.390071368
ADAMTS12	s2	251.235010132
ADAMTS12	s3	168.691348748
ADAMTS12	s4	317.486791528
ADAMTS12	s5	230.992334474
ADAMTS13	s1	65.5030293081
ADAMTS13	s2	58.5173971997
ADAMTS13	s3	58.2544116227
ADAMTS13	s4	66.0852589595
ADAMTS13	s5	63.5867192112
ADAMTS2	s1	109.704094958
ADAMTS2	s2	107.377815555
ADAMTS2	s3	85.4330569606
ADAMTS2	s4	124.3617958883
ADAMTS2	s5	104.8564850695
ADAMTS3	s1	81.8617048785
ADAMTS3	s2	93.2098574528
ADAMTS3	s3	56.8473955137
ADAMTS3	s4	157.3848106529
ADAMTS3	s5	116.2821716821
ADAMTS5	s1	217.7072828371
ADAMTS5	s2	192.1834342258
ADAMTS5	s3	110.6454973051
ADAMTS5	s4	211.2186272591
ADAMTS5	s5	113.3186367698
ADAMTS6	s1	113.32525550572
ADAMTS6	s2	109.49888099604
ADAMTS6	s3	107.32753950058
ADAMTS6	s4	157.96291816594
ADAMTS6	s5	149.72474741962
ADAMTS8	s1	21.86686406018
ADAMTS8	s2	30.9157575169
ADAMTS8	s3	25.7621982103
ADAMTS8	s4	17.16576230532
ADAMTS8	s5	22.3467885531
ADAMTSL2	s1	6.80207124745
ADAMTSL2	s2	8.62908387113
ADAMTSL2	s3	7.84624363465
ADAMTSL2	s4	7.09584518284
ADAMTSL2	s5	9.46536971486
ADAMTSL3	s1	139.6953139138
ADAMTSL3	s2	119.3859437809
ADAMTSL3	s3	70.5003392713
ADAMTSL3	s4	138.5968593922
ADAMTSL3	s5	84.8692982153
ADAP1	s1	450.932590303
ADAP1	s2	464.996193826
ADAP1	s3	624.105835173
ADAP1	s4	676.080596136
ADAP1	s5	825.757381393
ADAP2	s1	262.037323369
ADAP2	s2	341.313479023
ADAP2	s3	508.869439412
ADAP2	s4	339.556540287
ADAP2	s5	738.308947262
ADAR	s1	4085.72955409
ADAR	s2	4338.0287219
ADAR	s3	4585.39952438
ADAR	s4	4077.65661051
ADAR	s5	4425.43823784
ADARB1	s1	149.1103104748
ADARB1	s2	154.784922142
ADARB1	s3	121.48786082
ADARB1	s4	161.0709889602
ADARB1	s5	141.9642605662
ADARB2	s1	32.5567474743
ADARB2	s2	33.9281050994
ADARB2	s3	31.9647646109
ADARB2	s4	36.1512882771
ADARB2	s5	35.9019661491
ADAT1	s1	430.884045477
ADAT1	s2	390.451851885
ADAT1	s3	343.814336655
ADAT1	s4	404.129269761
ADAT1	s5	348.482124332
ADCK2	s1	321.188215958
ADCK2	s2	302.940204855
ADCK2	s3	268.594981486
ADCK2	s4	261.728152729
ADCK2	s5	224.956573332
ADCK3	s1	826.23694731
ADCK3	s2	938.572770433
ADCK3	s3	604.156143457
ADCK3	s4	875.588009269
ADCK3	s5	800.342818386
ADCY1	s1	110.2519915943
ADCY1	s2	114.3501928173
ADCY1	s3	77.2060709525
ADCY1	s4	112.6668850906
ADCY1	s5	95.3079194798
ADCY10	s1	101.4110111041
ADCY10	s2	95.3862886153
ADCY10	s3	62.6325595405
ADCY10	s4	110.3298962159
ADCY10	s5	83.000327174
ADCY2	s1	192.6901578337
ADCY2	s2	158.9797514886
ADCY2	s3	103.1299836518
ADCY2	s4	193.2982436602
ADCY2	s5	115.4762243806
ADCY3	s1	325.530092222
ADCY3	s2	350.027457236
ADCY3	s3	338.269854803
ADCY3	s4	297.776882769
ADCY3	s5	406.810146023
ADCY6	s1	199.0919090853
ADCY6	s2	190.2205032182
ADCY6	s3	149.4336421344
ADCY6	s4	216.7855153253
ADCY6	s5	187.3442151214
ADCY7	s1	885.328271352
ADCY7	s2	931.597829741
ADCY7	s3	1627.523821167
ADCY7	s4	777.831036653
ADCY7	s5	1107.982620657
ADCY8	s1	35.4235335536
ADCY8	s2	37.5170530391
ADCY8	s3	28.85352684345
ADCY8	s4	54.44094285755
ADCY8	s5	53.716458052
ADCY9	s1	90.5594463802
ADCY9	s2	97.5982475571
ADCY9	s3	215.1705896347
ADCY9	s4	68.4924734608
ADCY9	s5	133.5274815489
ADCYAP1	s1	247.0378275925
ADCYAP1	s2	258.0033751052
ADCYAP1	s3	184.1891796411
ADCYAP1	s4	437.2623150213
ADCYAP1	s5	338.0008404404
ADCYAP1R1	s1	114.6043269297
ADCYAP1R1	s2	112.7807589616
ADCYAP1R1	s3	126.3860845454
ADCYAP1R1	s4	108.1634457412
ADCYAP1R1	s5	110.70940325
ADD1	s1	1339.565736851
ADD1	s2	1193.568070818
ADD1	s3	1017.820473797
ADD1	s4	1187.401812458
ADD1	s5	887.150544853
ADD2	s1	158.3251121653
ADD2	s2	150.7797078318
ADD2	s3	64.019782918
ADD2	s4	144.9234448099
ADD2	s5	79.7432187027
ADD3	s1	6422.520823901
ADD3	s2	5170.62963324
ADD3	s3	3413.667351646
ADD3	s4	4637.214946542
ADD3	s5	2062.31807403
ADH1A	s1	87.5624461223
ADH1A	s2	96.4329264033
ADH1A	s3	77.7264471884
ADH1A	s4	104.4714259506
ADH1A	s5	96.0456474552
ADH1B	s1	82.225147712
ADH1B	s2	73.8582190128
ADH1B	s3	64.759491338
ADH1B	s4	91.5030363943
ADH1B	s5	74.2144993012
ADH1C	s1	17.08922987818
ADH1C	s2	17.20585299451
ADH1C	s3	11.58815044674
ADH1C	s4	14.10190783481
ADH1C	s5	9.12121011391
ADH5	s1	934.53773252
ADH5	s2	839.897746696
ADH5	s3	979.904101669
ADH5	s4	739.237089192
ADH5	s5	764.434324781
ADH6	s1	89.1014908523
ADH6	s2	84.0887751936
ADH6	s3	66.4941486782
ADH6	s4	94.5500006657
ADH6	s5	76.173257462
ADH7	s1	175.7509444971
ADH7	s2	154.0441490176
ADH7	s3	133.670601368
ADH7	s4	178.8440034505
ADH7	s5	134.6267773411
ADI1	s1	1078.782659641
ADI1	s2	1298.412732956
ADI1	s3	999.635292617
ADI1	s4	1393.399410981
ADI1	s5	1531.138520299
ADIPOQ	s1	149.2141092442
ADIPOQ	s2	139.7494087416
ADIPOQ	s3	100.0951002847
ADIPOQ	s4	166.7999883653
ADIPOQ	s5	124.6651652854
ADIPOR1	s1	1008.15627358
ADIPOR1	s2	1112.693570231
ADIPOR1	s3	1042.062020211
ADIPOR1	s4	1270.105067619
ADIPOR1	s5	1497.23267097
ADIPOR2	s1	1014.41936652
ADIPOR2	s2	1133.906346585
ADIPOR2	s3	1340.703235225
ADIPOR2	s4	1540.376555867
ADIPOR2	s5	1692.316086423
ADK	s1	761.230693951
ADK	s2	718.373751035
ADK	s3	490.970567135
ADK	s4	650.268862738
ADK	s5	567.843121171
ADM	s1	186.1880496427
ADM	s2	394.3395148414
ADM	s3	343.7489336042
ADM	s4	1336.1960325342
ADM	s5	1732.0954296899
ADM2	s1	142.7699394294
ADM2	s2	155.6425756952
ADM2	s3	146.5803739404
ADM2	s4	189.4962709575
ADM2	s5	197.9788158626
ADNP	s1	1389.699406995
ADNP	s2	1312.630607181
ADNP	s3	1489.595318663
ADNP	s4	1505.1566283289999
ADNP	s5	1495.972615114
ADNP2	s1	510.431554885
ADNP2	s2	511.703116143
ADNP2	s3	450.178446309
ADNP2	s4	582.644447566
ADNP2	s5	565.162067164
ADO	s1	456.482870836
ADO	s2	523.393734931
ADO	s3	838.968256661
ADO	s4	469.224110035
ADO	s5	773.886083759
ADORA1	s1	143.0442949181
ADORA1	s2	148.331396665
ADORA1	s3	149.6356001031
ADORA1	s4	151.7864862864
ADORA1	s5	158.3025567768
ADORA2A	s1	461.92771082
ADORA2A	s2	478.7769585056
ADORA2A	s3	408.7460912418
ADORA2A	s4	529.1775590968
ADORA2A	s5	593.9932079222
ADORA2B	s1	157.8080512758
ADORA2B	s2	211.6304006868
ADORA2B	s3	199.917992966
ADORA2B	s4	497.3446927855
ADORA2B	s5	533.912952111
ADORA3	s1	310.28515964
ADORA3	s2	366.267134363
ADORA3	s3	231.66364498
ADORA3	s4	667.81737115400006
ADORA3	s5	757.9848163168
ADPGK	s1	2489.47768632
ADPGK	s2	2629.40168817
ADPGK	s3	2431.50868328
ADPGK	s4	2878.94366799
ADPGK	s5	3070.41583058
ADPRH	s1	45.36923947515
ADPRH	s2	53.453571924
ADPRH	s3	69.08626080745
ADPRH	s4	58.53824028985
ADPRH	s5	83.3531215845
ADRA1A	s1	52.5689938643
ADRA1A	s2	49.0998878298
ADRA1A	s3	45.4160220933
ADRA1A	s4	50.909563212
ADRA1A	s5	45.1356785771
ADRA1B	s1	42.6500167781
ADRA1B	s2	51.6900889841
ADRA1B	s3	33.5441930551
ADRA1B	s4	41.728039539
ADRA1B	s5	39.3694691595
ADRA1D	s1	39.5670103755
ADRA1D	s2	43.3029569318
ADRA1D	s3	27.0246420145
ADRA1D	s4	44.4546170964
ADRA1D	s5	38.3476609744
ADRA2A	s1	155.19055195
ADRA2A	s2	134.8425449226
ADRA2A	s3	88.7341707266
ADRA2A	s4	185.433509944
ADRA2A	s5	128.4362320887
ADRA2B	s1	212.690075707
ADRA2B	s2	198.670311873
ADRA2B	s3	176.8328932616
ADRA2B	s4	227.0068684238
ADRA2B	s5	202.7420737752
ADRA2C	s1	32.02186893372
ADRA2C	s2	46.4377179317
ADRA2C	s3	40.78379573621
ADRA2C	s4	41.64806204097
ADRA2C	s5	58.0252237161
ADRB1	s1	8.5907453552
ADRB1	s2	9.77227269934
ADRB1	s3	10.36459911885
ADRB1	s4	11.89327113288
ADRB1	s5	15.30906074871
ADRB2	s1	553.2825186389
ADRB2	s2	560.1425371188
ADRB2	s3	1258.9939611391
ADRB2	s4	1117.0227347518
ADRB2	s5	1168.0352966389
ADRB3	s1	19.2011596234
ADRB3	s2	20.2674016099
ADRB3	s3	17.2058402787
ADRB3	s4	22.1208372467
ADRB3	s5	22.0765383396
ADRBK1	s1	954.809218418
ADRBK1	s2	892.216802746
ADRBK1	s3	1104.53770956
ADRBK1	s4	820.830332436
ADRBK1	s5	829.43165164
ADRBK2	s1	261.258544132
ADRBK2	s2	309.380499881
ADRBK2	s3	360.306760261
ADRBK2	s4	322.528049951
ADRBK2	s5	430.948930951
ADRM1	s1	1120.287563616
ADRM1	s2	1181.333867198
ADRM1	s3	1322.726151109
ADRM1	s4	975.492169032
ADRM1	s5	1145.993299596
ADSL	s1	1447.894797402
ADSL	s2	1341.581249815
ADSL	s3	1221.220296432
ADSL	s4	1079.994986469
ADSL	s5	894.233180983
ADSS	s1	1109.577409403
ADSS	s2	1030.595083981
ADSS	s3	1202.379951646
ADSS	s4	1054.658054628
ADSS	s5	992.131094116
AEBP1	s1	71.2744921672
AEBP1	s2	83.7326990273
AEBP1	s3	46.8988019402
AEBP1	s4	70.903833085
AEBP1	s5	56.1406213611
AEN	s1	272.7848692821
AEN	s2	291.1856632377
AEN	s3	220.6896309353
AEN	s4	229.5271728722
AEN	s5	205.653946571
AES	s1	1939.909163064
AES	s2	1773.144593829
AES	s3	1424.735173862
AES	s4	997.1044139829
AES	s5	655.912205471
AFAP1	s1	24.5495383916
AFAP1	s2	26.7909437014
AFAP1	s3	23.13926253438
AFAP1	s4	18.5458350984
AFAP1	s5	16.8676424007
AFF1	s1	291.37196473
AFF1	s2	307.058583202
AFF1	s3	227.491845612
AFF1	s4	316.347615609
AFF1	s5	285.229771285
AFF2	s1	53.2360030104
AFF2	s2	50.3320488078
AFF2	s3	34.9952289586
AFF2	s4	56.474949297
AFF2	s5	41.6066067549
AFF3	s1	12.42127074306
AFF3	s2	10.96155544902
AFF3	s3	6.86638451416
AFF3	s4	11.5848601739
AFF3	s5	7.7821380238
AFF4	s1	180.6177499627
AFF4	s2	194.4584337014
AFF4	s3	153.3891617156
AFF4	s4	267.5243762939
AFF4	s5	257.2624863934
AFG3L2	s1	677.719018294
AFG3L2	s2	692.633270154
AFG3L2	s3	618.247556587
AFG3L2	s4	586.919255173
AFG3L2	s5	538.801923527
AFM	s1	149.6808832582
AFM	s2	143.4014406794
AFM	s3	82.872246607
AFM	s4	149.0880794213
AFM	s5	94.631680422
AFP	s1	74.9971669388
AFP	s2	82.4890088596
AFP	s3	65.6587795796
AFP	s4	72.0244460941
AFP	s5	71.0768798226
AFTPH	s1	3786.22458385
AFTPH	s2	3527.66298089
AFTPH	s3	2136.34337067
AFTPH	s4	3766.40400898
AFTPH	s5	2521.49035936
AGA	s1	543.293445607
AGA	s2	642.540136597
AGA	s3	381.365344479
AGA	s4	439.83075681
AGA	s5	343.458640924
AGAP1	s1	147.51572878140001
AGAP1	s2	126.3567262822
AGAP1	s3	166.0137358674
AGAP1	s4	150.5711929486
AGAP1	s5	110.35072644
AGAP2	s1	99.4921132403
AGAP2	s2	106.4074999258
AGAP2	s3	93.6483794417
AGAP2	s4	90.9983335629
AGAP2	s5	93.2642230641
AGBL2	s1	142.901858297
AGBL2	s2	132.4607316686
AGBL2	s3	88.8289950861
AGBL2	s4	127.9011752916
AGBL2	s5	87.1937896958
AGBL5	s1	49.6960089923
AGBL5	s2	64.9970029357
AGBL5	s3	50.3739265606
AGBL5	s4	41.2072842614
AGBL5	s5	47.9895255195
AGER	s1	42.4991462619
AGER	s2	49.2597240483
AGER	s3	35.7558368558
AGER	s4	39.1039247917
AGER	s5	41.4240016708
AGFG1	s1	475.418036028
AGFG1	s2	518.511635968
AGFG1	s3	582.783901449
AGFG1	s4	525.945404333
AGFG1	s5	639.576175481
AGFG2	s1	172.2458493572
AGFG2	s2	155.1052205404
AGFG2	s3	131.554140337
AGFG2	s4	142.4799763108
AGFG2	s5	124.77977706
AGGF1	s1	482.388189187
AGGF1	s2	513.690413811
AGGF1	s3	614.37048321299994
AGGF1	s4	448.166173997
AGGF1	s5	574.337614335
AGK	s1	537.719660689
AGK	s2	530.016340881
AGK	s3	674.845713651
AGK	s4	400.937604821
AGK	s5	378.350293877
AGL	s1	593.533416637
AGL	s2	514.271777867
AGL	s3	560.014220302
AGL	s4	526.579422524
AGL	s5	454.254406459
AGPAT1	s1	1353.914551893
AGPAT1	s2	1278.681737994
AGPAT1	s3	981.06221391
AGPAT1	s4	1273.366522453
AGPAT1	s5	1035.898491069
AGPAT2	s1	455.659075676
AGPAT2	s2	461.895345111
AGPAT2	s3	398.737288381
AGPAT2	s4	539.116138725
AGPAT2	s5	503.825235975
AGPAT3	s1	188.1277978806
AGPAT3	s2	229.4640033892
AGPAT3	s3	238.8235701714
AGPAT3	s4	169.3453647587
AGPAT3	s5	237.236637639
AGPAT4	s1	93.3327576744
AGPAT4	s2	112.4083319701
AGPAT4	s3	207.4390731735
AGPAT4	s4	91.7985567002
AGPAT4	s5	182.3348414689
AGPAT5	s1	1410.545583667
AGPAT5	s2	1331.277178977
AGPAT5	s3	739.300186716
AGPAT5	s4	1207.347247424
AGPAT5	s5	506.477153778
AGPS	s1	657.02645775
AGPS	s2	643.631006877
AGPS	s3	716.048109131
AGPS	s4	623.210035109
AGPS	s5	668.409091344
AGR2	s1	5.62983403763
AGR2	s2	5.88941770277
AGR2	s3	7.02832283982
AGR2	s4	7.91267604482
AGR2	s5	8.52192985861
AGRN	s1	258.732772666
AGRN	s2	333.592983018
AGRN	s3	360.641956434
AGRN	s4	297.252434586
AGRN	s5	491.15291046
AGRP	s1	224.7314070593
AGRP	s2	228.0452874663
AGRP	s3	117.7097409102
AGRP	s4	214.5686354315
AGRP	s5	118.822823778
AGT	s1	269.9747079884
AGT	s2	244.943047941
AGT	s3	169.6599616522
AGT	s4	272.4615929394
AGT	s5	184.0044799824
AGTPBP1	s1	562.907597563
AGTPBP1	s2	603.081556317
AGTPBP1	s3	913.380521586
AGTPBP1	s4	912.049165586
AGTPBP1	s5	1068.090398774
AGTR1	s1	161.5482636708
AGTR1	s2	156.7512304992
AGTR1	s3	96.6437237896
AGTR1	s4	157.8588860232
AGTR1	s5	104.4838394604
AGTR2	s1	56.5920988199
AGTR2	s2	57.4910306255
AGTR2	s3	37.0261675897
AGTR2	s4	68.0805297069
AGTR2	s5	54.8194029902
AGXT	s1	11.29822212715
AGXT	s2	11.88317897186
AGXT	s3	11.94839950232
AGXT	s4	9.57168363656
AGXT	s5	9.75842883824
AGXT2L1	s1	108.613503078
AGXT2L1	s2	100.7408456813
AGXT2L1	s3	56.7629779105
AGXT2L1	s4	104.5206969415
AGXT2L1	s5	66.774591355
AHCTF1	s1	133.3412906184
AHCTF1	s2	153.8234830696
AHCTF1	s3	111.8682772699
AHCTF1	s4	197.8531665802
AHCTF1	s5	226.9680853167
AHCY	s1	711.210134711
AHCY	s2	724.956758157
AHCY	s3	682.761061765
AHCY	s4	656.991275536
AHCY	s5	1020.231486781
AHCYL1	s1	1038.494659304
AHCYL1	s2	1144.279299324
AHCYL1	s3	1315.996115886
AHCYL1	s4	994.370270763
AHCYL1	s5	1284.796237956
AHCYL2	s1	425.179279726
AHCYL2	s2	419.798630978
AHCYL2	s3	314.258508606
AHCYL2	s4	410.950999968
AHCYL2	s5	364.189077552
AHDC1	s1	102.4218461966
AHDC1	s2	108.6251900955
AHDC1	s3	125.2888538447
AHDC1	s4	82.6074274924
AHDC1	s5	97.6619707287
AHI1	s1	429.150769608
AHI1	s2	424.946283641
AHI1	s3	283.541627852
AHI1	s4	458.135066065
AHI1	s5	308.803721236
AHNAK	s1	825.2863756794
AHNAK	s2	788.96443251
AHNAK	s3	922.5810495687
AHNAK	s4	605.1249658885
AHNAK	s5	581.835771199
AHNAK2	s1	76.054787094900007
AHNAK2	s2	69.2702996763
AHNAK2	s3	62.2487329719
AHNAK2	s4	78.9883252931
AHNAK2	s5	62.0043300976
AHR	s1	156.90536630178
AHR	s2	245.3681044117
AHR	s3	396.0216943598
AHR	s4	258.70663291904
AHR	s5	561.826153018
AHSA1	s1	1020.0784626439
AHSA1	s2	1097.6920904007
AHSA1	s3	1314.1313380943
AHSA1	s4	873.5712861404
AHSA1	s5	1054.959097229
AHSG	s1	25.34667431832
AHSG	s2	30.2980875268
AHSG	s3	30.53560863481
AHSG	s4	23.05568439307
AHSG	s5	27.6712604135
AHSP	s1	106.5724018792
AHSP	s2	108.7571015361
AHSP	s3	86.243980082
AHSP	s4	135.4122703575
AHSP	s5	131.1836901595
AICDA	s1	82.2039316232
AICDA	s2	95.3782214612
AICDA	s3	61.334979017
AICDA	s4	78.8756616649
AICDA	s5	58.8654562569
AIF1	s1	437.1365868402
AIF1	s2	822.0832090454
AIF1	s3	1778.2051962593
AIF1	s4	1577.9912658724
AIF1	s5	3444.2810384828
AIFM1	s1	779.760465478
AIFM1	s2	771.267409257
AIFM1	s3	688.410618541
AIFM1	s4	688.269387225
AIFM1	s5	694.673558796
AIM1	s1	2719.579595044
AIM1	s2	2237.393999669
AIM1	s3	1849.552937272
AIM1	s4	2290.19487134
AIM1	s5	1825.515621753
AIM1L	s1	31.2531150169
AIM1L	s2	38.7478526044
AIM1L	s3	28.4562086405
AIM1L	s4	32.4369044413
AIM1L	s5	30.03965986356
AIM2	s1	1343.2759014992
AIM2	s2	867.8888836084
AIM2	s3	521.5171680618
AIM2	s4	960.559311029
AIM2	s5	586.8791407882
AIMP1	s1	948.966331299
AIMP1	s2	891.751919027
AIMP1	s3	757.393306274
AIMP1	s4	723.833070222
AIMP1	s5	552.762151041
AIMP2	s1	1057.060307542
AIMP2	s2	1151.473662506
AIMP2	s3	1120.793391704
AIMP2	s4	1200.065411911
AIMP2	s5	1184.720292806
AIP	s1	1314.670098334
AIP	s2	1199.545894571
AIP	s3	1012.632533613
AIP	s4	962.301043197
AIP	s5	801.540655652
AIPL1	s1	125.2053382143
AIPL1	s2	127.8583117551
AIPL1	s3	112.3547279822
AIPL1	s4	122.8773930194
AIPL1	s5	110.9123238183
AIRE	s1	63.0556265173
AIRE	s2	77.2735444447
AIRE	s3	54.0038168157
AIRE	s4	57.26528392
AIRE	s5	58.259730624
AJAP1	s1	77.6469424548
AJAP1	s2	68.9481743532
AJAP1	s3	43.0850797878
AJAP1	s4	86.0966389832
AJAP1	s5	63.8067251052
AK1	s1	334.9899061189
AK1	s2	336.095686372
AK1	s3	322.0567683263
AK1	s4	242.158275584
AK1	s5	223.2614626112
AK2	s1	682.92752918
AK2	s2	641.288478165
AK2	s3	633.68143985
AK2	s4	653.136725904
AK2	s5	614.767538995
AK5	s1	272.4219388912
AK5	s2	251.8093122485
AK5	s3	146.9767219784
AK5	s4	222.7726117038
AK5	s5	117.5959084401
AKAP1	s1	620.987714712
AKAP1	s2	556.742422065
AKAP1	s3	409.711431422
AKAP1	s4	508.803234458
AKAP1	s5	378.257140019
AKAP10	s1	233.726359861
AKAP10	s2	247.899454388
AKAP10	s3	275.374192205
AKAP10	s4	228.484706786
AKAP10	s5	275.524022118
AKAP11	s1	1888.98477484
AKAP11	s2	1599.999322123
AKAP11	s3	1409.620327088
AKAP11	s4	1503.675637806
AKAP11	s5	1330.396595963
AKAP12	s1	90.174656542
AKAP12	s2	131.3414400616
AKAP12	s3	107.1967926093
AKAP12	s4	522.0548269236
AKAP12	s5	441.9878259641
AKAP13	s1	928.21726221
AKAP13	s2	893.416439874
AKAP13	s3	1010.138142932
AKAP13	s4	834.006895661
AKAP13	s5	859.585506448
AKAP3	s1	40.4179839614
AKAP3	s2	44.3554167233
AKAP3	s3	36.1704874752
AKAP3	s4	41.2245363078
AKAP3	s5	40.6448636559
AKAP4	s1	34.1904079564
AKAP4	s2	35.0238085043
AKAP4	s3	45.2104871966
AKAP4	s4	36.4186155373
AKAP4	s5	43.833490562
AKAP5	s1	74.0119065355
AKAP5	s2	85.3096808019
AKAP5	s3	90.8563934112
AKAP5	s4	70.0726303368
AKAP5	s5	60.9241847325
AKAP6	s1	51.3836787064
AKAP6	s2	48.0720084629
AKAP6	s3	56.1679073255
AKAP6	s4	74.6746224629
AKAP6	s5	75.3280391454
AKAP7	s1	318.03567083
AKAP7	s2	293.1074566558
AKAP7	s3	302.9189935804
AKAP7	s4	221.3711272654
AKAP7	s5	197.8442311516
AKAP8	s1	718.448606644
AKAP8	s2	680.853537893
AKAP8	s3	617.792183904
AKAP8	s4	706.63681375
AKAP8	s5	636.472992855
AKAP8L	s1	511.254855412
AKAP8L	s2	483.255333897
AKAP8L	s3	376.039300428
AKAP8L	s4	420.26318783
AKAP8L	s5	342.881919899
AKAP9	s1	282.319291858
AKAP9	s2	258.293201241
AKAP9	s3	258.64425893600003
AKAP9	s4	273.019147465
AKAP9	s5	245.72929371
AKIRIN1	s1	716.259996867
AKIRIN1	s2	718.520409524
AKIRIN1	s3	662.11423057
AKIRIN1	s4	739.821464762
AKIRIN1	s5	762.286445976
AKR1A1	s1	1449.570661142
AKR1A1	s2	1715.98129789
AKR1A1	s3	1549.507419713
AKR1A1	s4	1330.510052596
AKR1A1	s5	1630.685634508
AKR1B1	s1	4111.10002358
AKR1B1	s2	3732.074930484
AKR1B1	s3	4695.65311416
AKR1B1	s4	2821.321648564
AKR1B1	s5	3173.823318678
AKR1B10	s1	145.93601607195
AKR1B10	s2	132.5491885572
AKR1B10	s3	103.05519368315
AKR1B10	s4	128.9896488365
AKR1B10	s5	90.78788177579
AKR1C1	s1	157.0293734437
AKR1C1	s2	231.8387237012
AKR1C1	s3	202.0699635492
AKR1C1	s4	167.4569728905
AKR1C1	s5	251.1743023265
AKR1C2	s1	20.68767420995
AKR1C2	s2	22.0115796969
AKR1C2	s3	19.41341161195
AKR1C2	s4	20.769729238
AKR1C2	s5	19.81485611519
AKR1C3	s1	238.43151200796
AKR1C3	s2	335.3690613874
AKR1C3	s3	1641.84792137969
AKR1C3	s4	46.04643341929
AKR1C3	s5	372.45961355884
AKR1C4	s1	10.81883767542
AKR1C4	s2	11.8540062967
AKR1C4	s3	12.9257948442
AKR1C4	s4	7.94395481939
AKR1C4	s5	9.59537063893
AKR1D1	s1	74.8216673944
AKR1D1	s2	69.6053406002
AKR1D1	s3	51.1107435881
AKR1D1	s4	83.8725193202
AKR1D1	s5	62.7504959426
AKR7A2	s1	821.375131711
AKR7A2	s2	780.997583496
AKR7A2	s3	708.657582905
AKR7A2	s4	665.808034817
AKR7A2	s5	561.199720582
AKR7A3	s1	202.4702962539
AKR7A3	s2	202.5742857492
AKR7A3	s3	207.5686041645
AKR7A3	s4	157.7428798546
AKR7A3	s5	152.2306660083
AKT1	s1	634.856337146
AKT1	s2	607.936298426
AKT1	s3	866.549940479
AKT1	s4	711.611870717
AKT1	s5	895.07513655
AKT2	s1	45.4152939768
AKT2	s2	49.33133384644
AKT2	s3	55.36510735962
AKT2	s4	24.79281398492
AKT2	s5	34.01542770068
AKT3	s1	161.5634351815
AKT3	s2	164.7453822386
AKT3	s3	129.5387164757
AKT3	s4	149.835015828
AKT3	s5	125.6953580385
AKTIP	s1	954.572272223
AKTIP	s2	919.907689356
AKTIP	s3	706.710843655
AKTIP	s4	681.533992105
AKTIP	s5	547.63634257
ALAD	s1	139.4291306328
ALAD	s2	166.6204044978
ALAD	s3	187.7857367442
ALAD	s4	122.0069321345
ALAD	s5	191.366211387
ALAS1	s1	354.0148410492
ALAS1	s2	580.217553
ALAS1	s3	1080.158109499
ALAS1	s4	836.1718527356
ALAS1	s5	1656.352339621
ALAS2	s1	9.54563086863
ALAS2	s2	9.84570081487
ALAS2	s3	8.99505341672
ALAS2	s4	9.54204191564
ALAS2	s5	9.1852677375
ALB	s1	63.71168356
ALB	s2	61.1332603622
ALB	s3	45.2896394384
ALB	s4	63.5043061376
ALB	s5	47.3153901055
ALCAM	s1	438.7216865915
ALCAM	s2	607.164804206
ALCAM	s3	676.8255316215
ALCAM	s4	704.987904279
ALCAM	s5	1182.353571907
ALDH18A1	s1	858.549283277
ALDH18A1	s2	848.786371596
ALDH18A1	s3	593.60553579
ALDH18A1	s4	614.969500609
ALDH18A1	s5	350.942601693
ALDH1A1	s1	85.63821398503
ALDH1A1	s2	152.81975360873
ALDH1A1	s3	343.65847504244
ALDH1A1	s4	348.7639936314
ALDH1A1	s5	663.0134755549
ALDH1A2	s1	74.1000779902
ALDH1A2	s2	109.5609870082
ALDH1A2	s3	127.0226582612
ALDH1A2	s4	107.2731098826
ALDH1A2	s5	205.4236245793
ALDH1A3	s1	17.56953894404
ALDH1A3	s2	21.99962191638
ALDH1A3	s3	15.71909336816
ALDH1A3	s4	19.64659380812
ALDH1A3	s5	20.5714549926
ALDH1B1	s1	208.21055049
ALDH1B1	s2	207.676465426
ALDH1B1	s3	133.708953394
ALDH1B1	s4	182.408533096
ALDH1B1	s5	132.235629026
ALDH1L1	s1	104.914083047
ALDH1L1	s2	100.970532368
ALDH1L1	s3	96.9973438137
ALDH1L1	s4	82.3548983501
ALDH1L1	s5	68.9001967124
ALDH2	s1	581.911038883
ALDH2	s2	945.106902068
ALDH2	s3	1676.558501643
ALDH2	s4	1032.456538384
ALDH2	s5	2201.039489975
