feature	sample	value
leukocyte_fraction	TCGA-HT-A5RA	0.125497959243274
leukocyte_fraction	TCGA-HT-A5RB	0.0491648082607358
leukocyte_fraction	TCGA-HT-A5RC	0.160607542871464
leukocyte_fraction	TCGA-HT-A614	0.067932861734624
leukocyte_fraction	TCGA-HT-A615	0.212727432906333
leukocyte_fraction	TCGA-HT-A616	0.0680984489986922
leukocyte_fraction	TCGA-HT-A617	0.380220759418864
leukocyte_fraction	TCGA-HT-A618	0.265090169700417
leukocyte_fraction	TCGA-HT-A61A	0.214584083814686
leukocyte_fraction	TCGA-HT-A61B	0.087994114517516
leukocyte_fraction	TCGA-HT-A61C	0.138167651207877
leukocyte_fraction	TCGA-HT-A74H	0.202400601512341
leukocyte_fraction	TCGA-HT-A74J	0.124935897498459
leukocyte_fraction	TCGA-HT-A74K	0.054031077460448
leukocyte_fraction	TCGA-HT-A74L	0.0557680300756368
leukocyte_fraction	TCGA-HT-A74O	0.118460922293372
leukocyte_fraction	TCGA-HU-8238	0.236799542086489
leukocyte_fraction	TCGA-HU-8243	0.2362525049093
leukocyte_fraction	TCGA-HU-8244	0.0179379392991986
leukocyte_fraction	TCGA-HU-8245	0.351338831091043
leukocyte_fraction	TCGA-HU-8249	0.0786826091962647
leukocyte_fraction	TCGA-HU-8602	0.416447534142525
leukocyte_fraction	TCGA-HU-8604	0.445218957925056
leukocyte_fraction	TCGA-HU-8608	0.39553514384362
leukocyte_fraction	TCGA-HU-8610	0.595047915769459
leukocyte_fraction	TCGA-HU-A4G2	0.135459846829169
leukocyte_fraction	TCGA-HU-A4G3	0.280322245635381
leukocyte_fraction	TCGA-HU-A4G6	0.0376073949579188
leukocyte_fraction	TCGA-HU-A4G8	0.229700874489841
leukocyte_fraction	TCGA-HU-A4G9	0.0644100180658345
leukocyte_fraction	TCGA-HU-A4GC	0.160698013247535
leukocyte_fraction	TCGA-HU-A4GD	0.121493677936449
leukocyte_fraction	TCGA-HU-A4GF	0.2033245556004
leukocyte_fraction	TCGA-HU-A4GH	0.141383402951188
leukocyte_fraction	TCGA-HU-A4GJ	0.473611144769038
leukocyte_fraction	TCGA-HU-A4GN	0.385768288976722
leukocyte_fraction	TCGA-HU-A4GP	0.12603069384512
leukocyte_fraction	TCGA-HU-A4GQ	0.175069379718789
leukocyte_fraction	TCGA-HU-A4GT	0.103230489078617
leukocyte_fraction	TCGA-HU-A4GU	0.106433594171685
leukocyte_fraction	TCGA-HU-A4GX	0.205102881580458
leukocyte_fraction	TCGA-HU-A4GY	0.499369708869441
leukocyte_fraction	TCGA-HU-A4H0	0.171967860593427
leukocyte_fraction	TCGA-HU-A4H2	0.265759141327137
leukocyte_fraction	TCGA-HU-A4H3	0.143033923548466
leukocyte_fraction	TCGA-HU-A4H4	0.435347238363774
leukocyte_fraction	TCGA-HU-A4H5	0.209268205772539
leukocyte_fraction	TCGA-HU-A4H6	0.381638893837744
leukocyte_fraction	TCGA-HU-A4H8	0.0751077484061023
leukocyte_fraction	TCGA-HU-A4HB	0.432691837035385
leukocyte_fraction	TCGA-HU-A4HD	0.243348491996927
leukocyte_fraction	TCGA-HV-A5A3	0.106819433968451
leukocyte_fraction	TCGA-HV-A5A4	0.166244298880156
leukocyte_fraction	TCGA-HV-A5A5	0.409034696966894
leukocyte_fraction	TCGA-HV-A5A6	0.175556724764605
leukocyte_fraction	TCGA-HV-A7OL	0.463939007544386
leukocyte_fraction	TCGA-HV-A7OP	0.0513802091633134
leukocyte_fraction	TCGA-HV-AA8V	0.337556241184038
leukocyte_fraction	TCGA-HV-AA8X	0.14833121409013
leukocyte_fraction	TCGA-HW-7486	0.0524287685984629
leukocyte_fraction	TCGA-HW-7487	0.0445839397020175
leukocyte_fraction	TCGA-HW-7489	0.147318025203498
leukocyte_fraction	TCGA-HW-7490	0.116874102546902
leukocyte_fraction	TCGA-HW-7491	0.024775435825688
leukocyte_fraction	TCGA-HW-7493	0.139145772007048
leukocyte_fraction	TCGA-HW-7495	0.0479113977091676
leukocyte_fraction	TCGA-HW-8319	0.055838214015672
leukocyte_fraction	TCGA-HW-8320	0.0573164667561715
leukocyte_fraction	TCGA-HW-8321	0.124523746360477
leukocyte_fraction	TCGA-HW-8322	0.0255317055452835
leukocyte_fraction	TCGA-HW-A5KJ	0.0628601299430574
leukocyte_fraction	TCGA-HW-A5KK	0.289507392264387
leukocyte_fraction	TCGA-HW-A5KL	0.0556831019875418
leukocyte_fraction	TCGA-HW-A5KM	0.23474329780971
leukocyte_fraction	TCGA-HZ-7289	0.16068730924892
leukocyte_fraction	TCGA-HZ-7918	0.417430559841318
leukocyte_fraction	TCGA-HZ-7919	0.267807625336764
leukocyte_fraction	TCGA-HZ-7920	0.43878938424466
leukocyte_fraction	TCGA-HZ-7922	0.276448275817842
leukocyte_fraction	TCGA-HZ-7923	0.514603779954909
leukocyte_fraction	TCGA-HZ-7924	0.321928064669282
leukocyte_fraction	TCGA-HZ-7925	0.374341289474363
leukocyte_fraction	TCGA-HZ-7926	0.358808621431417
leukocyte_fraction	TCGA-HZ-8001	0.468321168820481
leukocyte_fraction	TCGA-HZ-8002	0.373869346947779
leukocyte_fraction	TCGA-HZ-8003	0.377040140671298
leukocyte_fraction	TCGA-HZ-8005	0.337544553362328
leukocyte_fraction	TCGA-HZ-8315	0.34569169135354
leukocyte_fraction	TCGA-HZ-8317	0.282357588521801
leukocyte_fraction	TCGA-HZ-8519	0.295836729849411
leukocyte_fraction	TCGA-HZ-8636	0.324152889215257
leukocyte_fraction	TCGA-HZ-8637	0.602030695745678
leukocyte_fraction	TCGA-HZ-8638	0.277055258868566
leukocyte_fraction	TCGA-HZ-A49G	0.269551624319464
leukocyte_fraction	TCGA-HZ-A49H	0.377432296372935
leukocyte_fraction	TCGA-HZ-A49I	0.321059778890835
leukocyte_fraction	TCGA-HZ-A4BH	0.398360105792628
leukocyte_fraction	TCGA-HZ-A4BK	0.28271231864894403
leukocyte_fraction	TCGA-HZ-A77O	0.19837434846966
leukocyte_fraction	TCGA-HZ-A77P	0.302416907152656
leukocyte_fraction	TCGA-HZ-A77Q	0.505762113646336
leukocyte_fraction	TCGA-HZ-A8P0	0.390966718269767
leukocyte_fraction	TCGA-HZ-A8P1	0.169798866222391
leukocyte_fraction	TCGA-HZ-A9TJ	0.134968694882762
leukocyte_fraction	TCGA-IA-A40U	0.22056897103429501
leukocyte_fraction	TCGA-IA-A40X	0.158395393376583
leukocyte_fraction	TCGA-IA-A40Y	0.165072608180978
leukocyte_fraction	TCGA-IA-A83S	0.390000472438725
leukocyte_fraction	TCGA-IA-A83T	0.442546810527376
leukocyte_fraction	TCGA-IA-A83V	0.425807282936559
leukocyte_fraction	TCGA-IA-A83W	0.225357656924807
leukocyte_fraction	TCGA-IB-7644	0.136517723459566
leukocyte_fraction	TCGA-IB-7645	0.579717793351315
leukocyte_fraction	TCGA-IB-7646	0.383139964341134
leukocyte_fraction	TCGA-IB-7647	0.530166351406638
leukocyte_fraction	TCGA-IB-7649	0.327784060642056
leukocyte_fraction	TCGA-IB-7651	0.331866517506785
leukocyte_fraction	TCGA-IB-7652	0.246950511180133
leukocyte_fraction	TCGA-IB-7885	0.49917838343833
leukocyte_fraction	TCGA-IB-7886	0.193599012147408
leukocyte_fraction	TCGA-IB-7887	0.518443647893521
leukocyte_fraction	TCGA-IB-7888	0.542483908561338
leukocyte_fraction	TCGA-IB-7889	0.359512878769548
leukocyte_fraction	TCGA-IB-7890	0.197657768718482
leukocyte_fraction	TCGA-IB-7891	0.407030014850756
leukocyte_fraction	TCGA-IB-7893	0.204685294997142
leukocyte_fraction	TCGA-IB-7897	0.444450552006383
leukocyte_fraction	TCGA-IB-8126	0.42090449416428
leukocyte_fraction	TCGA-IB-8127	0.277295942418723
leukocyte_fraction	TCGA-IB-A5SO	0.435862422797698
leukocyte_fraction	TCGA-IB-A5SP	0.110907620418271
leukocyte_fraction	TCGA-IB-A5SQ	0.427354389722163
leukocyte_fraction	TCGA-IB-A5SS	0.279136492931547
leukocyte_fraction	TCGA-IB-A5ST	0.735074339171915
leukocyte_fraction	TCGA-IB-A6UF	0.0627090416990501
leukocyte_fraction	TCGA-IB-A6UG	0.223324408179213
leukocyte_fraction	TCGA-IB-A7LX	0.123168872946226
leukocyte_fraction	TCGA-IB-A7M4	0.328167990574138
leukocyte_fraction	TCGA-IB-AAUM	0.276525019952179
leukocyte_fraction	TCGA-IB-AAUN	0.18048489093788
leukocyte_fraction	TCGA-IB-AAUO	0.393912109193999
leukocyte_fraction	TCGA-IB-AAUP	0.684925613897479
leukocyte_fraction	TCGA-IB-AAUQ	0.283235224961023
leukocyte_fraction	TCGA-IB-AAUR	0.710597070932967
leukocyte_fraction	TCGA-IB-AAUS	0.629463995878505
leukocyte_fraction	TCGA-IB-AAUT	0.390158085070703
leukocyte_fraction	TCGA-IB-AAUU	0.222079253865824
leukocyte_fraction	TCGA-IB-AAUV	0.522785719746535
leukocyte_fraction	TCGA-IB-AAUW	0.350677935450647
leukocyte_fraction	TCGA-IC-A6RE	0.247937255539268
leukocyte_fraction	TCGA-IE-A3OV	0.110456077201186
leukocyte_fraction	TCGA-IE-A4EH	0.0236591179874386
leukocyte_fraction	TCGA-IE-A4EI	0.0210996084459464
leukocyte_fraction	TCGA-IE-A4EJ	0.32122031766265
leukocyte_fraction	TCGA-IE-A4EK	0.0165892622659065
leukocyte_fraction	TCGA-IE-A6BZ	0.0530710628550422
leukocyte_fraction	TCGA-IF-A3RQ	0.174573262107999
leukocyte_fraction	TCGA-IF-A4AJ	0.177817227665751
leukocyte_fraction	TCGA-IG-A3I8	0.0749292567981925
leukocyte_fraction	TCGA-IG-A3QL	0.0367616797040235
leukocyte_fraction	TCGA-IG-A3Y9	0.273792942347527
leukocyte_fraction	TCGA-IG-A3YA	0.53116446728407
leukocyte_fraction	TCGA-IG-A3YB	0.142306403230242
leukocyte_fraction	TCGA-IG-A3YC	0.401773573052475
leukocyte_fraction	TCGA-IG-A4P3	0.424916106756771
leukocyte_fraction	TCGA-IG-A4QS	0.137265715598717
leukocyte_fraction	TCGA-IG-A4QT	0.907558354123248
leukocyte_fraction	TCGA-IG-A50L	0.281071456235563
leukocyte_fraction	TCGA-IG-A51D	0.318990194449112
leukocyte_fraction	TCGA-IG-A5B8	0.369603283263047
leukocyte_fraction	TCGA-IG-A5S3	0.162997173064634
leukocyte_fraction	TCGA-IG-A625	0.104481650277837
leukocyte_fraction	TCGA-IG-A6QS	0.19239730135225
leukocyte_fraction	TCGA-IG-A7DP	0.691241156452556
leukocyte_fraction	TCGA-IG-A8O2	0.187902217741936
leukocyte_fraction	TCGA-IG-A97H	0.25035448465089
leukocyte_fraction	TCGA-IG-A97I	0.144759027385875
leukocyte_fraction	TCGA-IH-A3EA	0.236663512065117
leukocyte_fraction	TCGA-IK-7675	0.0288708974168881
leukocyte_fraction	TCGA-IK-8125	0.0617850585838499
leukocyte_fraction	TCGA-IM-A3EB	0.250528494297876
leukocyte_fraction	TCGA-IM-A3ED	0.199368774688821
leukocyte_fraction	TCGA-IM-A3U2	0.166235569415709
leukocyte_fraction	TCGA-IM-A3U3	0.154077442066687
leukocyte_fraction	TCGA-IM-A41Y	0.0633861591735884
leukocyte_fraction	TCGA-IM-A41Z	0.157122286810878
leukocyte_fraction	TCGA-IM-A420	0.263020257820924
leukocyte_fraction	TCGA-IM-A4EB	0.290949649506328
leukocyte_fraction	TCGA-IN-7806	0.199015831358164
leukocyte_fraction	TCGA-IN-7808	0.430439011391958
leukocyte_fraction	TCGA-IN-8462	0.200409691703934
leukocyte_fraction	TCGA-IN-8663	0.0599080244401392
leukocyte_fraction	TCGA-IN-A6RI	0.267075481629693
leukocyte_fraction	TCGA-IN-A6RJ	0.379996983195442
leukocyte_fraction	TCGA-IN-A6RL	0.203301022299383
leukocyte_fraction	TCGA-IN-A6RN	0.116722365621769
leukocyte_fraction	TCGA-IN-A6RO	0.0511941776399086
leukocyte_fraction	TCGA-IN-A6RP	0.26997224040955897
leukocyte_fraction	TCGA-IN-A6RR	0.112011985282724
leukocyte_fraction	TCGA-IN-A6RS	0.373683103332693
leukocyte_fraction	TCGA-IN-A7NR	0.272751626198928
leukocyte_fraction	TCGA-IN-A7NT	0.231063208620016
leukocyte_fraction	TCGA-IN-A7NU	0.318680073455844
leukocyte_fraction	TCGA-IN-AB1V	0.288440799008575
leukocyte_fraction	TCGA-IN-AB1X	0.380558205520827
leukocyte_fraction	TCGA-IP-7968	0.151346414866967
leukocyte_fraction	TCGA-IQ-7630	0.263667342757643
leukocyte_fraction	TCGA-IQ-7631	0.049836919527146
leukocyte_fraction	TCGA-IQ-7632	0.464917891043448
leukocyte_fraction	TCGA-IQ-A61E	0.326342710195667
leukocyte_fraction	TCGA-IQ-A61G	0.121190931846434
leukocyte_fraction	TCGA-IQ-A61H	0.348504407097763
leukocyte_fraction	TCGA-IQ-A61I	0.186676841069197
leukocyte_fraction	TCGA-IQ-A61J	0.23268379698041
leukocyte_fraction	TCGA-IQ-A61K	0.124162980756795
leukocyte_fraction	TCGA-IQ-A61L	0.27384883370609
leukocyte_fraction	TCGA-IQ-A61O	0.207375487423231
leukocyte_fraction	TCGA-IQ-A6SG	0.292422594467965
leukocyte_fraction	TCGA-IQ-A6SH	0.323061896367092
leukocyte_fraction	TCGA-IR-A3L7	0.0559279056222536
leukocyte_fraction	TCGA-IR-A3LA	0.0733007217341425
leukocyte_fraction	TCGA-IR-A3LB	0.0791627029183137
leukocyte_fraction	TCGA-IR-A3LC	0.164727137651635
leukocyte_fraction	TCGA-IR-A3LF	0.0892957525245522
leukocyte_fraction	TCGA-IR-A3LH	0.425377452091202
leukocyte_fraction	TCGA-IR-A3LI	0.0381966964865524
leukocyte_fraction	TCGA-IR-A3LK	0.130143932277341
leukocyte_fraction	TCGA-IR-A3LL	0.391936964509288
leukocyte_fraction	TCGA-IS-A3K6	0.103469239854315
leukocyte_fraction	TCGA-IS-A3K7	0.287675668749116
leukocyte_fraction	TCGA-IS-A3K8	0.0637747941490313
leukocyte_fraction	TCGA-IS-A3KA	0.282266349142037
leukocyte_fraction	TCGA-IW-A3M4	0.0370663863089842
leukocyte_fraction	TCGA-IW-A3M5	0.102633912971781
leukocyte_fraction	TCGA-IW-A3M6	0.177302010598459
leukocyte_fraction	TCGA-IZ-8195	0.0626720437836617
leukocyte_fraction	TCGA-IZ-8196	0.0313265853242187
leukocyte_fraction	TCGA-IZ-A6M8	0.34568769515874
leukocyte_fraction	TCGA-IZ-A6M9	0.149133288102954
leukocyte_fraction	TCGA-J1-A4AH	0.368917897404879
leukocyte_fraction	TCGA-J2-8192	0.31830723309553
leukocyte_fraction	TCGA-J2-8194	0.250182600256661
leukocyte_fraction	TCGA-J2-A4AD	0.231671929015513
leukocyte_fraction	TCGA-J2-A4AE	0.254952590365913
leukocyte_fraction	TCGA-J2-A4AG	0.479428512581699
leukocyte_fraction	TCGA-J4-8198	0.0787423137086873
leukocyte_fraction	TCGA-J4-8200	0.0955048913026979
leukocyte_fraction	TCGA-J4-A67K	0.11143137517847
leukocyte_fraction	TCGA-J4-A67L	0.131589436119867
leukocyte_fraction	TCGA-J4-A67M	0.142670490136476
leukocyte_fraction	TCGA-J4-A67N	0.0695092030994219
leukocyte_fraction	TCGA-J4-A67O	0.16905916598366
leukocyte_fraction	TCGA-J4-A67Q	0.159057877381375
leukocyte_fraction	TCGA-J4-A67R	0.179997368603119
leukocyte_fraction	TCGA-J4-A67S	0.0696803131101977
leukocyte_fraction	TCGA-J4-A67T	0.0602464938702703
leukocyte_fraction	TCGA-J4-A6G1	0.440161932819683
leukocyte_fraction	TCGA-J4-A6G3	0.208679295454629
leukocyte_fraction	TCGA-J4-A6M7	0.0316898048855677
leukocyte_fraction	TCGA-J4-A83I	0.0933188245963157
leukocyte_fraction	TCGA-J4-A83J	0.113093737015844
leukocyte_fraction	TCGA-J4-A83K	0.0558763604000196
leukocyte_fraction	TCGA-J4-A83L	0.0679941431398947
leukocyte_fraction	TCGA-J4-A83M	0.0724447503724795
leukocyte_fraction	TCGA-J4-A83N	0.0631377220228859
leukocyte_fraction	TCGA-J4-AATV	0.113607129247327
leukocyte_fraction	TCGA-J4-AATZ	0.055982442833478
leukocyte_fraction	TCGA-J4-AAU2	0.0454943195356271
leukocyte_fraction	TCGA-J7-6720	0.240093375598299
leukocyte_fraction	TCGA-J7-8537	0.514460523129269
leukocyte_fraction	TCGA-J7-A8I2	0.043793783999266
leukocyte_fraction	TCGA-J8-A3NZ	0.0858038658977182
leukocyte_fraction	TCGA-J8-A3O0	0.0561495538537741
leukocyte_fraction	TCGA-J8-A3O1	0.0333362340008529
leukocyte_fraction	TCGA-J8-A3O2	0.0535036829676803
leukocyte_fraction	TCGA-J8-A3YD	0.0575328965854848
leukocyte_fraction	TCGA-J8-A3YE	0.0345549287759914
leukocyte_fraction	TCGA-J8-A3YF	0.2851915728135
leukocyte_fraction	TCGA-J8-A3YG	0.231070155958856
leukocyte_fraction	TCGA-J8-A3YH	0.252355276409531
leukocyte_fraction	TCGA-J8-A42S	0.046821901159869
leukocyte_fraction	TCGA-J8-A4HW	0.507251073921242
leukocyte_fraction	TCGA-J8-A4HY	0.0773336467712253
leukocyte_fraction	TCGA-J9-A52B	0.0844507858868815
leukocyte_fraction	TCGA-J9-A52C	0.106223888293542
leukocyte_fraction	TCGA-J9-A52D	0.0182899773637092
leukocyte_fraction	TCGA-J9-A52E	0.123826636071414
leukocyte_fraction	TCGA-J9-A8CK	0.0676016817350895
leukocyte_fraction	TCGA-J9-A8CL	0.125302269046251
leukocyte_fraction	TCGA-J9-A8CM	0.122619437453586
leukocyte_fraction	TCGA-J9-A8CN	0.045584760443413
leukocyte_fraction	TCGA-J9-A8CP	0.161564867112813
leukocyte_fraction	TCGA-JL-A3YW	0.284954392259964
leukocyte_fraction	TCGA-JL-A3YX	0.108103328144188
leukocyte_fraction	TCGA-JU-AAVI	0.312661829584563
leukocyte_fraction	TCGA-JV-A5VE	0.181689689080858
leukocyte_fraction	TCGA-JV-A5VF	0.123797988509451
leukocyte_fraction	TCGA-JV-A75J	0.0374627559194777
leukocyte_fraction	TCGA-JW-A5VG	0.203256613088963
leukocyte_fraction	TCGA-JW-A5VH	0.113723135964082
leukocyte_fraction	TCGA-JW-A5VI	0.271791555014777
leukocyte_fraction	TCGA-JW-A5VJ	0.267150342847378
leukocyte_fraction	TCGA-JW-A5VK	0.0484476109097664
leukocyte_fraction	TCGA-JW-A5VL	0.130331395656175
leukocyte_fraction	TCGA-JW-A69B	0.126878549992514
leukocyte_fraction	TCGA-JW-A852	0.161663312512011
leukocyte_fraction	TCGA-JW-AAVH	0.050566646980988
leukocyte_fraction	TCGA-JX-A3PZ	0.139714258254644
leukocyte_fraction	TCGA-JX-A3Q0	0.202121299112577
leukocyte_fraction	TCGA-JX-A3Q8	0.0771161974698426
leukocyte_fraction	TCGA-JX-A5QV	0.267966076890638
leukocyte_fraction	TCGA-JY-A6F8	0.140498277228186
leukocyte_fraction	TCGA-JY-A6FA	0.13247426195883
leukocyte_fraction	TCGA-JY-A6FB	0.153176677130214
leukocyte_fraction	TCGA-JY-A6FD	0.365874179679747
leukocyte_fraction	TCGA-JY-A6FE	0.20408520914306
leukocyte_fraction	TCGA-JY-A6FG	0.155101938817343
leukocyte_fraction	TCGA-JY-A6FH	0.123733913319423
leukocyte_fraction	TCGA-JY-A938	0.467873822371536
leukocyte_fraction	TCGA-JY-A939	0.442191909619133
leukocyte_fraction	TCGA-JY-A93C	0.119603633581122
leukocyte_fraction	TCGA-JY-A93D	0.383598824893714
leukocyte_fraction	TCGA-JY-A93E	0.331605027338516
leukocyte_fraction	TCGA-JY-A93F	0.208810895366885
leukocyte_fraction	TCGA-K1-A3PN	0.0354477595423939
leukocyte_fraction	TCGA-K1-A3PO	0.416468318968117
leukocyte_fraction	TCGA-K1-A42W	0.166590305070042
leukocyte_fraction	TCGA-K1-A42X	0.0210181546905692
leukocyte_fraction	TCGA-K1-A6RT	0.675294488286393
leukocyte_fraction	TCGA-K1-A6RU	0.281368840861181
leukocyte_fraction	TCGA-K1-A6RV	0.251710122011727
leukocyte_fraction	TCGA-K4-A3WS	0.345639093019644
leukocyte_fraction	TCGA-K4-A3WU	0.436713168317988
leukocyte_fraction	TCGA-K4-A3WV	0.143518570966242
leukocyte_fraction	TCGA-K4-A4AB	0.133113226335341
leukocyte_fraction	TCGA-K4-A4AC	0.429238424326236
leukocyte_fraction	TCGA-K4-A54R	0.287711080922673
leukocyte_fraction	TCGA-K4-A5RH	0.435250033536992
leukocyte_fraction	TCGA-K4-A5RI	0.134569136252865
leukocyte_fraction	TCGA-K4-A5RJ	0.477026036202261
leukocyte_fraction	TCGA-K4-A6FZ	0.309981624980998
leukocyte_fraction	TCGA-K4-A6MB	0.0742423702943512
leukocyte_fraction	TCGA-K4-A83P	0.632017529614877
leukocyte_fraction	TCGA-K4-AAQO	0.299587854101816
leukocyte_fraction	TCGA-K6-A3WQ	0.0978766541934645
leukocyte_fraction	TCGA-K7-A5RF	0.324228453405502
leukocyte_fraction	TCGA-K7-A5RG	0.589684239200119
leukocyte_fraction	TCGA-K7-A6G5	0.290805500770893
leukocyte_fraction	TCGA-K7-AAU7	0.291704888109945
leukocyte_fraction	TCGA-KB-A6F5	0.344626874857768
leukocyte_fraction	TCGA-KB-A6F7	0.362776048146089
leukocyte_fraction	TCGA-KB-A93G	0.555846310605701
leukocyte_fraction	TCGA-KB-A93H	0.0997232349040102
leukocyte_fraction	TCGA-KB-A93J	0.219869784391996
leukocyte_fraction	TCGA-KC-A4BL	0.15630288681451
leukocyte_fraction	TCGA-KC-A4BN	0.04154757564297
leukocyte_fraction	TCGA-KC-A4BO	0.0335618493900645
leukocyte_fraction	TCGA-KC-A4BR	0.369338984770304
leukocyte_fraction	TCGA-KC-A4BV	0.140151904746623
leukocyte_fraction	TCGA-KC-A7F3	0.0911615579599566
leukocyte_fraction	TCGA-KC-A7F5	0.0282552984788872
leukocyte_fraction	TCGA-KC-A7F6	0.0514713618576425
leukocyte_fraction	TCGA-KC-A7FA	0.103990720619028
leukocyte_fraction	TCGA-KC-A7FD	0.0460890314020348
leukocyte_fraction	TCGA-KC-A7FE	0.113351006381066
leukocyte_fraction	TCGA-KD-A5QS	0.0936698706135854
leukocyte_fraction	TCGA-KD-A5QT	0.0210012145261541
leukocyte_fraction	TCGA-KD-A5QU	0.0478403742803027
leukocyte_fraction	TCGA-KF-A41W	0.179491639859183
leukocyte_fraction	TCGA-KH-A6WC	0.364619447264207
leukocyte_fraction	TCGA-KK-A59V	0.374237014489506
leukocyte_fraction	TCGA-KK-A59X	0.0536380845248606
leukocyte_fraction	TCGA-KK-A59Y	0.0545476122565954
leukocyte_fraction	TCGA-KK-A59Z	0.0317966120417232
leukocyte_fraction	TCGA-KK-A5A1	0.0535782114250063
leukocyte_fraction	TCGA-KK-A6DY	0.107752077330405
leukocyte_fraction	TCGA-KK-A6E0	0.0934308840479601
leukocyte_fraction	TCGA-KK-A6E1	0.0689060561491971
leukocyte_fraction	TCGA-KK-A6E2	0.0530802309267425
leukocyte_fraction	TCGA-KK-A6E3	0.152797303087317
leukocyte_fraction	TCGA-KK-A6E4	0.0474720982678959
leukocyte_fraction	TCGA-KK-A6E5	0.0528805321162332
leukocyte_fraction	TCGA-KK-A6E6	0.107421662499023
leukocyte_fraction	TCGA-KK-A6E7	0.066344391166026
leukocyte_fraction	TCGA-KK-A6E8	0.0552333216437227
leukocyte_fraction	TCGA-KK-A7AP	0.0314730282724199
leukocyte_fraction	TCGA-KK-A7AQ	0.060732543368484
leukocyte_fraction	TCGA-KK-A7AU	0.0246150822738211
leukocyte_fraction	TCGA-KK-A7AV	0.196049245824355
leukocyte_fraction	TCGA-KK-A7AW	0.1424943179801
leukocyte_fraction	TCGA-KK-A7AY	0.0484331397447639
leukocyte_fraction	TCGA-KK-A7AZ	0.0416062605009903
leukocyte_fraction	TCGA-KK-A7B0	0.224788277171554
leukocyte_fraction	TCGA-KK-A7B1	0.113272873910108
leukocyte_fraction	TCGA-KK-A7B2	0.172482922528602
leukocyte_fraction	TCGA-KK-A7B3	0.0999975874226329
leukocyte_fraction	TCGA-KK-A7B4	0.154696156646566
leukocyte_fraction	TCGA-KK-A8I4	0.253331319080427
leukocyte_fraction	TCGA-KK-A8I5	0.0466221291845956
leukocyte_fraction	TCGA-KK-A8I6	0.0724389179993938
leukocyte_fraction	TCGA-KK-A8I7	0.168445847563799
leukocyte_fraction	TCGA-KK-A8I8	0.0663272198563088
leukocyte_fraction	TCGA-KK-A8I9	0.137771789620335
leukocyte_fraction	TCGA-KK-A8IA	0.0564662642463113
leukocyte_fraction	TCGA-KK-A8IB	0.22194836748009
leukocyte_fraction	TCGA-KK-A8IC	0.131735907826254
leukocyte_fraction	TCGA-KK-A8ID	0.0591018435636194
leukocyte_fraction	TCGA-KK-A8IF	0.0207162819486973
leukocyte_fraction	TCGA-KK-A8IG	0.137232157651352
leukocyte_fraction	TCGA-KK-A8IH	0.0915728988322862
leukocyte_fraction	TCGA-KK-A8II	0.0241060323583247
leukocyte_fraction	TCGA-KK-A8IJ	0.091803892546297
leukocyte_fraction	TCGA-KK-A8IK	0.0184446651969277
leukocyte_fraction	TCGA-KK-A8IL	0.081696753162803
leukocyte_fraction	TCGA-KK-A8IM	0.1318371908212
leukocyte_fraction	TCGA-KL-8323	0.0374312742178868
leukocyte_fraction	TCGA-KL-8324	0.0284336414239686
leukocyte_fraction	TCGA-KL-8325	0.00594651015286523
leukocyte_fraction	TCGA-KL-8326	0.0360647034333128
leukocyte_fraction	TCGA-KL-8327	0.023419338983959
leukocyte_fraction	TCGA-KL-8328	0.0201178739191384
leukocyte_fraction	TCGA-KL-8329	0.15151591426159
leukocyte_fraction	TCGA-KL-8330	0.00733384180681025
leukocyte_fraction	TCGA-KL-8331	0.0247982711900508
leukocyte_fraction	TCGA-KL-8332	0.158036687637159
leukocyte_fraction	TCGA-KL-8333	0.406402111214205
leukocyte_fraction	TCGA-KL-8334	0.139558647731144
leukocyte_fraction	TCGA-KL-8335	0.0543964247740126
leukocyte_fraction	TCGA-KL-8336	0.111951188242975
leukocyte_fraction	TCGA-KL-8337	0.031441003338548
leukocyte_fraction	TCGA-KL-8338	0.114650974578167
leukocyte_fraction	TCGA-KL-8339	0.0163151647943072
leukocyte_fraction	TCGA-KL-8340	0.0751259102768746
leukocyte_fraction	TCGA-KL-8341	0.0125991635092184
leukocyte_fraction	TCGA-KL-8342	0.0832680171198249
leukocyte_fraction	TCGA-KL-8343	0.0607192563722936
leukocyte_fraction	TCGA-KL-8344	0.0629342165532668
leukocyte_fraction	TCGA-KL-8345	0.0266661637001534
leukocyte_fraction	TCGA-KL-8346	0.00255774535818748
leukocyte_fraction	TCGA-KM-8438	0.0811793518342457
leukocyte_fraction	TCGA-KM-8439	0.158513435852999
leukocyte_fraction	TCGA-KM-8440	0.0367488830414096
leukocyte_fraction	TCGA-KM-8441	0.344452959349873
leukocyte_fraction	TCGA-KM-8442	0.0332265832671669
leukocyte_fraction	TCGA-KM-8443	0.0086617068498514
leukocyte_fraction	TCGA-KM-8476	0.030243729016297
leukocyte_fraction	TCGA-KM-8477	0.121205080839655
leukocyte_fraction	TCGA-KM-8639	0.253254237844295
leukocyte_fraction	TCGA-KN-8418	0.0231792032050079
leukocyte_fraction	TCGA-KN-8419	0.162773468780375
leukocyte_fraction	TCGA-KN-8421	0.0193949897596955
leukocyte_fraction	TCGA-KN-8422	0.132754623231459
leukocyte_fraction	TCGA-KN-8423	0.120603122315102
leukocyte_fraction	TCGA-KN-8424	0.131341226651316
leukocyte_fraction	TCGA-KN-8425	0.194771442676471
